transcript_id,token,label
T0920,Age,O
T0920,is,O
T0920,37,B-AGE
T0920,profession,O
T0920,is,O
T0920,student,B-OCCUPATION
T0920,income,O
T0920,around,O
T0920,200000,B-ANNUAL_INCOME
T0921,Hi,O
T0921,I,O
T0921,am,O
T0921,20,B-AGE
T0921,years,O
T0921,old,O
T0921,student,O
T0921,from,O
T0921,Maharashtra,B-STATE
T0921,My,O
T0921,family,O
T0921,income,O
T0921,is,O
T0921,45000,B-ANNUAL_INCOME
T0921,and,O
T0921,I,O
T0921,am,O
T0921,differently,B-DISABILITY
T0921,abled,I-DISABILITY
T0922,Mera,O
T0922,naam,O
T0922,Ramesh,O
T0922,hai,O
T0922,main,O
T0922,West,B-STATE
T0922,Bengal,I-STATE
T0922,ka,O
T0922,rehne,O
T0922,wala,O
T0922,hu,O
T0922,Main,O
T0922,SC,B-CASTE_CATEGORY
T0922,category,O
T0922,se,O
T0922,ek,O
T0922,mahila,B-GENDER
T0922,hu,O
T0922,aur,O
T0922,weaver,B-OCCUPATION
T0922,hu,O
T0922,Aamdani,O
T0922,120000,B-ANNUAL_INCOME
T0922,per,O
T0922,year,O
T0922,hai,O
T0923,Namaste,O
T0923,main,O
T0923,34,B-AGE
T0923,varsh,O
T0923,ka,O
T0923,weaver,B-OCCUPATION
T0923,hu,O
T0923,Rajasthan,B-STATE
T0923,se,O
T0923,Meri,O
T0923,income,O
T0923,120000,B-ANNUAL_INCOME
T0923,rupaye,O
T0923,hai,O
T0923,aur,O
T0923,main,O
T0923,SC,B-CASTE_CATEGORY
T0923,varg,O
T0923,se,O
T0923,hoon,O
T0923,Main,O
T0923,divyang,B-DISABILITY
T0923,hu,O
T0924,I,O
T0924,belong,O
T0924,to,O
T0924,ST,B-CASTE_CATEGORY
T0924,category,O
T0924,from,O
T0924,Madhya,B-STATE
T0924,Pradesh,I-STATE
T0924,Age,O
T0924,is,O
T0924,30,B-AGE
T0924,profession,O
T0924,is,O
T0924,weaver,B-OCCUPATION
T0924,income,O
T0924,around,O
T0924,600000,B-ANNUAL_INCOME
T0925,Namaste,O
T0925,main,O
T0925,40,B-AGE
T0925,varsh,O
T0925,ka,O
T0925,farmer,B-OCCUPATION
T0925,hu,O
T0925,Uttar,B-STATE
T0925,Pradesh,I-STATE
T0925,se,O
T0925,Meri,O
T0925,income,O
T0925,600000,B-ANNUAL_INCOME
T0925,rupaye,O
T0925,hai,O
T0925,aur,O
T0925,main,O
T0925,SC,B-CASTE_CATEGORY
T0925,varg,O
T0925,se,O
T0925,hoon,O
T0925,Main,O
T0925,divyang,B-DISABILITY
T0925,hu,O
T0926,Mera,O
T0926,naam,O
T0926,Ramesh,O
T0926,hai,O
T0926,main,O
T0926,Tamil,B-STATE
T0926,Nadu,I-STATE
T0926,ka,O
T0926,rehne,O
T0926,wala,O
T0926,hu,O
T0926,Main,O
T0926,ST,B-CASTE_CATEGORY
T0926,category,O
T0926,se,O
T0926,ek,O
T0926,purush,B-GENDER
T0926,hu,O
T0926,aur,O
T0926,artisan,B-OCCUPATION
T0926,hu,O
T0926,Aamdani,O
T0926,0,B-ANNUAL_INCOME
T0926,per,O
T0926,year,O
T0926,hai,O
T0927,Mera,O
T0927,naam,O
T0927,Ramesh,O
T0927,hai,O
T0927,main,O
T0927,Tamil,B-STATE
T0927,Nadu,I-STATE
T0927,ka,O
T0927,rehne,O
T0927,wala,O
T0927,hu,O
T0927,Main,O
T0927,ST,B-CASTE_CATEGORY
T0927,category,O
T0927,se,O
T0927,ek,O
T0927,mahila,B-GENDER
T0927,hu,O
T0927,aur,O
T0927,chhatra,B-OCCUPATION
T0927,hu,O
T0927,Aamdani,O
T0927,350000,B-ANNUAL_INCOME
T0927,per,O
T0927,year,O
T0927,hai,O
T0928,Namaste,O
T0928,main,O
T0928,65,B-AGE
T0928,varsh,O
T0928,ka,O
T0928,farmer,B-OCCUPATION
T0928,hu,O
T0928,Uttar,B-STATE
T0928,Pradesh,I-STATE
T0928,se,O
T0928,Meri,O
T0928,income,O
T0928,120000,B-ANNUAL_INCOME
T0928,rupaye,O
T0928,hai,O
T0928,aur,O
T0928,main,O
T0928,ST,B-CASTE_CATEGORY
T0928,varg,O
T0928,se,O
T0928,hoon,O
T0928,Main,O
T0928,divyang,B-DISABILITY
T0928,hu,O
T0929,Namaste,O
T0929,main,O
T0929,47,B-AGE
T0929,varsh,O
T0929,ka,O
T0929,daily,B-OCCUPATION
T0929,wage,I-OCCUPATION
T0929,worker,I-OCCUPATION
T0929,hu,O
T0929,Tamil,B-STATE
T0929,Nadu,I-STATE
T0929,se,O
T0929,Meri,O
T0929,income,O
T0929,80000,B-ANNUAL_INCOME
T0929,rupaye,O
T0929,hai,O
T0929,aur,O
T0929,main,O
T0929,General,B-CASTE_CATEGORY
T0929,varg,O
T0929,se,O
T0929,hoon,O
T0929,Main,O
T0929,divyang,B-DISABILITY
T0929,hu,O
T0930,Hi,O
T0930,I,O
T0930,am,O
T0930,44,B-AGE
T0930,years,O
T0930,old,O
T0930,student,O
T0930,from,O
T0930,Tamil,B-STATE
T0930,Nadu,I-STATE
T0930,My,O
T0930,family,O
T0930,income,O
T0930,is,O
T0930,350000,B-ANNUAL_INCOME
T0930,and,O
T0930,I,O
T0930,am,O
T0930,differently,B-DISABILITY
T0930,abled,I-DISABILITY
T0931,Hi,O
T0931,I,O
T0931,am,O
T0931,21,B-AGE
T0931,years,O
T0931,old,O
T0931,student,O
T0931,from,O
T0931,Uttar,B-STATE
T0931,Pradesh,I-STATE
T0931,My,O
T0931,family,O
T0931,income,O
T0931,is,O
T0931,120000,B-ANNUAL_INCOME
T0931,and,O
T0931,I,O
T0931,am,O
T0931,differently,B-DISABILITY
T0931,abled,I-DISABILITY
T0932,I,O
T0932,belong,O
T0932,to,O
T0932,ST,B-CASTE_CATEGORY
T0932,category,O
T0932,from,O
T0932,West,B-STATE
T0932,Bengal,I-STATE
T0932,Age,O
T0932,is,O
T0932,43,B-AGE
T0932,profession,O
T0932,is,O
T0932,daily,B-OCCUPATION
T0932,wage,I-OCCUPATION
T0932,worker,I-OCCUPATION
T0932,income,O
T0932,around,O
T0932,80000,B-ANNUAL_INCOME
T0933,I,O
T0933,am,O
T0933,a,O
T0933,37,B-AGE
T0933,year,O
T0933,old,O
T0933,male,B-GENDER
T0933,daily,B-OCCUPATION
T0933,wage,I-OCCUPATION
T0933,worker,I-OCCUPATION
T0933,living,O
T0933,in,O
T0933,Uttar,B-STATE
T0933,Pradesh,I-STATE
T0933,My,O
T0933,annual,O
T0933,household,O
T0933,income,O
T0933,is,O
T0933,80000,B-ANNUAL_INCOME
T0933,rupees,O
T0934,Main,O
T0934,Uttar,B-STATE
T0934,Pradesh,I-STATE
T0934,se,O
T0934,ek,O
T0934,street,B-OCCUPATION
T0934,vendor,I-OCCUPATION
T0934,hu,O
T0934,meri,O
T0934,umar,O
T0934,22,B-AGE
T0934,saal,O
T0934,hai,O
T0934,aur,O
T0934,saalana,O
T0934,kamai,O
T0934,0,B-ANNUAL_INCOME
T0934,rupe,O
T0934,hai,O
T0935,Mera,O
T0935,naam,O
T0935,Ramesh,O
T0935,hai,O
T0935,main,O
T0935,Rajasthan,B-STATE
T0935,ka,O
T0935,rehne,O
T0935,wala,O
T0935,hu,O
T0935,Main,O
T0935,SC,B-CASTE_CATEGORY
T0935,category,O
T0935,se,O
T0935,ek,O
T0935,mahila,B-GENDER
T0935,hu,O
T0935,aur,O
T0935,rehri,B-OCCUPATION
T0935,wala,I-OCCUPATION
T0935,hu,O
T0935,Aamdani,O
T0935,200000,B-ANNUAL_INCOME
T0935,per,O
T0935,year,O
T0935,hai,O
T0936,I,O
T0936,am,O
T0936,a,O
T0936,27,B-AGE
T0936,year,O
T0936,old,O
T0936,female,B-GENDER
T0936,bunkar,B-OCCUPATION
T0936,living,O
T0936,in,O
T0936,Rajasthan,B-STATE
T0936,My,O
T0936,annual,O
T0936,household,O
T0936,income,O
T0936,is,O
T0936,80000,B-ANNUAL_INCOME
T0936,rupees,O
T0937,I,O
T0937,am,O
T0937,a,O
T0937,32,B-AGE
T0937,year,O
T0937,old,O
T0937,male,B-GENDER
T0937,farmer,B-OCCUPATION
T0937,living,O
T0937,in,O
T0937,Rajasthan,B-STATE
T0937,My,O
T0937,annual,O
T0937,household,O
T0937,income,O
T0937,is,O
T0937,0,B-ANNUAL_INCOME
T0937,rupees,O
T0938,Hi,O
T0938,I,O
T0938,am,O
T0938,48,B-AGE
T0938,years,O
T0938,old,O
T0938,student,O
T0938,from,O
T0938,Karnataka,B-STATE
T0938,My,O
T0938,family,O
T0938,income,O
T0938,is,O
T0938,350000,B-ANNUAL_INCOME
T0938,and,O
T0938,I,O
T0938,am,O
T0938,differently,B-DISABILITY
T0938,abled,I-DISABILITY
T0939,Namaste,O
T0939,main,O
T0939,49,B-AGE
T0939,varsh,O
T0939,ka,O
T0939,chhatra,B-OCCUPATION
T0939,hu,O
T0939,Bihar,B-STATE
T0939,se,O
T0939,Meri,O
T0939,income,O
T0939,0,B-ANNUAL_INCOME
T0939,rupaye,O
T0939,hai,O
T0939,aur,O
T0939,main,O
T0939,OBC,B-CASTE_CATEGORY
T0939,varg,O
T0939,se,O
T0939,hoon,O
T0939,Main,O
T0939,divyang,B-DISABILITY
T0939,hu,O
T0940,I,O
T0940,belong,O
T0940,to,O
T0940,ST,B-CASTE_CATEGORY
T0940,category,O
T0940,from,O
T0940,Rajasthan,B-STATE
T0940,Age,O
T0940,is,O
T0940,44,B-AGE
T0940,profession,O
T0940,is,O
T0940,chhatra,B-OCCUPATION
T0940,income,O
T0940,around,O
T0940,45000,B-ANNUAL_INCOME
T0941,I,O
T0941,belong,O
T0941,to,O
T0941,General,B-CASTE_CATEGORY
T0941,category,O
T0941,from,O
T0941,Karnataka,B-STATE
T0941,Age,O
T0941,is,O
T0941,42,B-AGE
T0941,profession,O
T0941,is,O
T0941,berojgar,B-OCCUPATION
T0941,income,O
T0941,around,O
T0941,200000,B-ANNUAL_INCOME
T0942,Hi,O
T0942,I,O
T0942,am,O
T0942,30,B-AGE
T0942,years,O
T0942,old,O
T0942,student,B-OCCUPATION
T0942,from,O
T0942,Madhya,B-STATE
T0942,Pradesh,I-STATE
T0942,My,O
T0942,family,O
T0942,income,O
T0942,is,O
T0942,120000,B-ANNUAL_INCOME
T0942,and,O
T0942,I,O
T0942,am,O
T0942,differently,B-DISABILITY
T0942,abled,I-DISABILITY
T0943,Hi,O
T0943,I,O
T0943,am,O
T0943,51,B-AGE
T0943,years,O
T0943,old,O
T0943,student,O
T0943,from,O
T0943,Uttar,B-STATE
T0943,Pradesh,I-STATE
T0943,My,O
T0943,family,O
T0943,income,O
T0943,is,O
T0943,350000,B-ANNUAL_INCOME
T0943,and,O
T0943,I,O
T0943,am,O
T0943,differently,B-DISABILITY
T0943,abled,I-DISABILITY
T0944,Namaste,O
T0944,main,O
T0944,38,B-AGE
T0944,varsh,O
T0944,ka,O
T0944,bunkar,B-OCCUPATION
T0944,hu,O
T0944,Uttar,B-STATE
T0944,Pradesh,I-STATE
T0944,se,O
T0944,Meri,O
T0944,income,O
T0944,600000,B-ANNUAL_INCOME
T0944,rupaye,O
T0944,hai,O
T0944,aur,O
T0944,main,O
T0944,General,B-CASTE_CATEGORY
T0944,varg,O
T0944,se,O
T0944,hoon,O
T0944,Main,O
T0944,divyang,B-DISABILITY
T0944,hu,O
T0945,Namaste,O
T0945,main,O
T0945,29,B-AGE
T0945,varsh,O
T0945,ka,O
T0945,student,B-OCCUPATION
T0945,hu,O
T0945,West,B-STATE
T0945,Bengal,I-STATE
T0945,se,O
T0945,Meri,O
T0945,income,O
T0945,350000,B-ANNUAL_INCOME
T0945,rupaye,O
T0945,hai,O
T0945,aur,O
T0945,main,O
T0945,OBC,B-CASTE_CATEGORY
T0945,varg,O
T0945,se,O
T0945,hoon,O
T0945,Main,O
T0945,divyang,B-DISABILITY
T0945,hu,O
T0946,Namaste,O
T0946,main,O
T0946,40,B-AGE
T0946,varsh,O
T0946,ka,O
T0946,rehri,B-OCCUPATION
T0946,wala,I-OCCUPATION
T0946,hu,O
T0946,Karnataka,B-STATE
T0946,se,O
T0946,Meri,O
T0946,income,O
T0946,80000,B-ANNUAL_INCOME
T0946,rupaye,O
T0946,hai,O
T0946,aur,O
T0946,main,O
T0946,OBC,B-CASTE_CATEGORY
T0946,varg,O
T0946,se,O
T0946,hoon,O
T0946,Main,O
T0946,divyang,B-DISABILITY
T0946,hu,O
T0947,I,O
T0947,belong,O
T0947,to,O
T0947,General,B-CASTE_CATEGORY
T0947,category,O
T0947,from,O
T0947,Bihar,B-STATE
T0947,Age,O
T0947,is,O
T0947,58,B-AGE
T0947,profession,O
T0947,is,O
T0947,daily,B-OCCUPATION
T0947,wage,I-OCCUPATION
T0947,worker,I-OCCUPATION
T0947,income,O
T0947,around,O
T0947,350000,B-ANNUAL_INCOME
T0948,I,O
T0948,am,O
T0948,a,O
T0948,61,B-AGE
T0948,year,O
T0948,old,O
T0948,female,B-GENDER
T0948,bunkar,B-OCCUPATION
T0948,living,O
T0948,in,O
T0948,West,B-STATE
T0948,Bengal,I-STATE
T0948,My,O
T0948,annual,O
T0948,household,O
T0948,income,O
T0948,is,O
T0948,0,B-ANNUAL_INCOME
T0948,rupees,O
T0949,I,O
T0949,am,O
T0949,a,O
T0949,54,B-AGE
T0949,year,O
T0949,old,O
T0949,male,B-GENDER
T0949,artisan,B-OCCUPATION
T0949,living,O
T0949,in,O
T0949,Tamil,B-STATE
T0949,Nadu,I-STATE
T0949,My,O
T0949,annual,O
T0949,household,O
T0949,income,O
T0949,is,O
T0949,600000,B-ANNUAL_INCOME
T0949,rupees,O
T0950,Namaste,O
T0950,main,O
T0950,58,B-AGE
T0950,varsh,O
T0950,ka,O
T0950,weaver,B-OCCUPATION
T0950,hu,O
T0950,Rajasthan,B-STATE
T0950,se,O
T0950,Meri,O
T0950,income,O
T0950,120000,B-ANNUAL_INCOME
T0950,rupaye,O
T0950,hai,O
T0950,aur,O
T0950,main,O
T0950,SC,B-CASTE_CATEGORY
T0950,varg,O
T0950,se,O
T0950,hoon,O
T0950,Main,O
T0950,divyang,B-DISABILITY
T0950,hu,O
T0951,Namaste,O
T0951,main,O
T0951,47,B-AGE
T0951,varsh,O
T0951,ka,O
T0951,labour,B-OCCUPATION
T0951,hu,O
T0951,Uttar,B-STATE
T0951,Pradesh,I-STATE
T0951,se,O
T0951,Meri,O
T0951,income,O
T0951,0,B-ANNUAL_INCOME
T0951,rupaye,O
T0951,hai,O
T0951,aur,O
T0951,main,O
T0951,SC,B-CASTE_CATEGORY
T0951,varg,O
T0951,se,O
T0951,hoon,O
T0951,Main,O
T0951,divyang,B-DISABILITY
T0951,hu,O
T0952,Hi,O
T0952,I,O
T0952,am,O
T0952,33,B-AGE
T0952,years,O
T0952,old,O
T0952,student,O
T0952,from,O
T0952,Rajasthan,B-STATE
T0952,My,O
T0952,family,O
T0952,income,O
T0952,is,O
T0952,600000,B-ANNUAL_INCOME
T0952,and,O
T0952,I,O
T0952,am,O
T0952,differently,B-DISABILITY
T0952,abled,I-DISABILITY
T0953,I,O
T0953,belong,O
T0953,to,O
T0953,ST,B-CASTE_CATEGORY
T0953,category,O
T0953,from,O
T0953,West,B-STATE
T0953,Bengal,I-STATE
T0953,Age,O
T0953,is,O
T0953,50,B-AGE
T0953,profession,O
T0953,is,O
T0953,chhatra,B-OCCUPATION
T0953,income,O
T0953,around,O
T0953,0,B-ANNUAL_INCOME
T0954,Namaste,O
T0954,main,O
T0954,51,B-AGE
T0954,varsh,O
T0954,ka,O
T0954,student,B-OCCUPATION
T0954,hu,O
T0954,Bihar,B-STATE
T0954,se,O
T0954,Meri,O
T0954,income,O
T0954,600000,B-ANNUAL_INCOME
T0954,rupaye,O
T0954,hai,O
T0954,aur,O
T0954,main,O
T0954,OBC,B-CASTE_CATEGORY
T0954,varg,O
T0954,se,O
T0954,hoon,O
T0954,Main,O
T0954,divyang,B-DISABILITY
T0954,hu,O
T0955,Hi,O
T0955,I,O
T0955,am,O
T0955,38,B-AGE
T0955,years,O
T0955,old,O
T0955,student,O
T0955,from,O
T0955,Rajasthan,B-STATE
T0955,My,O
T0955,family,O
T0955,income,O
T0955,is,O
T0955,350000,B-ANNUAL_INCOME
T0955,and,O
T0955,I,O
T0955,am,O
T0955,differently,B-DISABILITY
T0955,abled,I-DISABILITY
T0956,I,O
T0956,am,O
T0956,a,O
T0956,37,B-AGE
T0956,year,O
T0956,old,O
T0956,male,B-GENDER
T0956,rehri,B-OCCUPATION
T0956,wala,I-OCCUPATION
T0956,living,O
T0956,in,O
T0956,Bihar,B-STATE
T0956,My,O
T0956,annual,O
T0956,household,O
T0956,income,O
T0956,is,O
T0956,350000,B-ANNUAL_INCOME
T0956,rupees,O
T0957,I,O
T0957,belong,O
T0957,to,O
T0957,ST,B-CASTE_CATEGORY
T0957,category,O
T0957,from,O
T0957,Maharashtra,B-STATE
T0957,Age,O
T0957,is,O
T0957,30,B-AGE
T0957,profession,O
T0957,is,O
T0957,berojgar,B-OCCUPATION
T0957,income,O
T0957,around,O
T0957,45000,B-ANNUAL_INCOME
T0958,I,O
T0958,am,O
T0958,a,O
T0958,41,B-AGE
T0958,year,O
T0958,old,O
T0958,male,B-GENDER
T0958,artisan,B-OCCUPATION
T0958,living,O
T0958,in,O
T0958,Rajasthan,B-STATE
T0958,My,O
T0958,annual,O
T0958,household,O
T0958,income,O
T0958,is,O
T0958,200000,B-ANNUAL_INCOME
T0958,rupees,O
T0959,Hi,O
T0959,I,O
T0959,am,O
T0959,64,B-AGE
T0959,years,O
T0959,old,O
T0959,student,O
T0959,from,O
T0959,Bihar,B-STATE
T0959,My,O
T0959,family,O
T0959,income,O
T0959,is,O
T0959,80000,B-ANNUAL_INCOME
T0959,and,O
T0959,I,O
T0959,am,O
T0959,differently,B-DISABILITY
T0959,abled,I-DISABILITY
T0960,Mera,O
T0960,naam,O
T0960,Ramesh,O
T0960,hai,O
T0960,main,O
T0960,Uttar,B-STATE
T0960,Pradesh,I-STATE
T0960,ka,O
T0960,rehne,O
T0960,wala,O
T0960,hu,O
T0960,Main,O
T0960,ST,B-CASTE_CATEGORY
T0960,category,O
T0960,se,O
T0960,ek,O
T0960,purush,B-GENDER
T0960,hu,O
T0960,aur,O
T0960,street,B-OCCUPATION
T0960,vendor,I-OCCUPATION
T0960,hu,O
T0960,Aamdani,O
T0960,45000,B-ANNUAL_INCOME
T0960,per,O
T0960,year,O
T0960,hai,O
T0961,Main,O
T0961,Madhya,B-STATE
T0961,Pradesh,I-STATE
T0961,se,O
T0961,ek,O
T0961,chhatra,B-OCCUPATION
T0961,hu,O
T0961,meri,O
T0961,umar,O
T0961,20,B-AGE
T0961,saal,O
T0961,hai,O
T0961,aur,O
T0961,saalana,O
T0961,kamai,O
T0961,600000,B-ANNUAL_INCOME
T0961,rupe,O
T0961,hai,O
T0962,Main,O
T0962,Tamil,B-STATE
T0962,Nadu,I-STATE
T0962,se,O
T0962,ek,O
T0962,rehri,B-OCCUPATION
T0962,wala,I-OCCUPATION
T0962,hu,O
T0962,meri,O
T0962,umar,O
T0962,48,B-AGE
T0962,saal,O
T0962,hai,O
T0962,aur,O
T0962,saalana,O
T0962,kamai,O
T0962,600000,B-ANNUAL_INCOME
T0962,rupe,O
T0962,hai,O
T0963,Mera,O
T0963,naam,O
T0963,Ramesh,O
T0963,hai,O
T0963,main,O
T0963,Bihar,B-STATE
T0963,ka,O
T0963,rehne,O
T0963,wala,O
T0963,hu,O
T0963,Main,O
T0963,ST,B-CASTE_CATEGORY
T0963,category,O
T0963,se,O
T0963,ek,O
T0963,purush,B-GENDER
T0963,hu,O
T0963,aur,O
T0963,farmer,B-OCCUPATION
T0963,hu,O
T0963,Aamdani,O
T0963,120000,B-ANNUAL_INCOME
T0963,per,O
T0963,year,O
T0963,hai,O
T0964,I,O
T0964,am,O
T0964,a,O
T0964,20,B-AGE
T0964,year,O
T0964,old,O
T0964,female,B-GENDER
T0964,kisan,B-OCCUPATION
T0964,living,O
T0964,in,O
T0964,West,B-STATE
T0964,Bengal,I-STATE
T0964,My,O
T0964,annual,O
T0964,household,O
T0964,income,O
T0964,is,O
T0964,120000,B-ANNUAL_INCOME
T0964,rupees,O
T0965,Main,O
T0965,Rajasthan,B-STATE
T0965,se,O
T0965,ek,O
T0965,rehri,B-OCCUPATION
T0965,wala,I-OCCUPATION
T0965,hu,O
T0965,meri,O
T0965,umar,O
T0965,44,B-AGE
T0965,saal,O
T0965,hai,O
T0965,aur,O
T0965,saalana,O
T0965,kamai,O
T0965,600000,B-ANNUAL_INCOME
T0965,rupe,O
T0965,hai,O
T0966,I,O
T0966,belong,O
T0966,to,O
T0966,ST,B-CASTE_CATEGORY
T0966,category,O
T0966,from,O
T0966,Bihar,B-STATE
T0966,Age,O
T0966,is,O
T0966,63,B-AGE
T0966,profession,O
T0966,is,O
T0966,unemployed,B-OCCUPATION
T0966,income,O
T0966,around,O
T0966,120000,B-ANNUAL_INCOME
T0967,Namaste,O
T0967,main,O
T0967,20,B-AGE
T0967,varsh,O
T0967,ka,O
T0967,kisan,B-OCCUPATION
T0967,hu,O
T0967,Maharashtra,B-STATE
T0967,se,O
T0967,Meri,O
T0967,income,O
T0967,120000,B-ANNUAL_INCOME
T0967,rupaye,O
T0967,hai,O
T0967,aur,O
T0967,main,O
T0967,SC,B-CASTE_CATEGORY
T0967,varg,O
T0967,se,O
T0967,hoon,O
T0967,Main,O
T0967,divyang,B-DISABILITY
T0967,hu,O
T0968,Hi,O
T0968,I,O
T0968,am,O
T0968,64,B-AGE
T0968,years,O
T0968,old,O
T0968,student,O
T0968,from,O
T0968,Maharashtra,B-STATE
T0968,My,O
T0968,family,O
T0968,income,O
T0968,is,O
T0968,600000,B-ANNUAL_INCOME
T0968,and,O
T0968,I,O
T0968,am,O
T0968,differently,B-DISABILITY
T0968,abled,I-DISABILITY
T0969,Namaste,O
T0969,main,O
T0969,18,B-AGE
T0969,varsh,O
T0969,ka,O
T0969,daily,B-OCCUPATION
T0969,wage,I-OCCUPATION
T0969,worker,I-OCCUPATION
T0969,hu,O
T0969,Rajasthan,B-STATE
T0969,se,O
T0969,Meri,O
T0969,income,O
T0969,0,B-ANNUAL_INCOME
T0969,rupaye,O
T0969,hai,O
T0969,aur,O
T0969,main,O
T0969,SC,B-CASTE_CATEGORY
T0969,varg,O
T0969,se,O
T0969,hoon,O
T0969,Main,O
T0969,divyang,B-DISABILITY
T0969,hu,O
T0970,Main,O
T0970,Uttar,B-STATE
T0970,Pradesh,I-STATE
T0970,se,O
T0970,ek,O
T0970,kisan,B-OCCUPATION
T0970,hu,O
T0970,meri,O
T0970,umar,O
T0970,24,B-AGE
T0970,saal,O
T0970,hai,O
T0970,aur,O
T0970,saalana,O
T0970,kamai,O
T0970,120000,B-ANNUAL_INCOME
T0970,rupe,O
T0970,hai,O
T0971,I,O
T0971,am,O
T0971,a,O
T0971,51,B-AGE
T0971,year,O
T0971,old,O
T0971,male,B-GENDER
T0971,street,B-OCCUPATION
T0971,vendor,I-OCCUPATION
T0971,living,O
T0971,in,O
T0971,Rajasthan,B-STATE
T0971,My,O
T0971,annual,O
T0971,household,O
T0971,income,O
T0971,is,O
T0971,80000,B-ANNUAL_INCOME
T0971,rupees,O
T0972,Namaste,O
T0972,main,O
T0972,58,B-AGE
T0972,varsh,O
T0972,ka,O
T0972,rehri,B-OCCUPATION
T0972,wala,I-OCCUPATION
T0972,hu,O
T0972,West,B-STATE
T0972,Bengal,I-STATE
T0972,se,O
T0972,Meri,O
T0972,income,O
T0972,200000,B-ANNUAL_INCOME
T0972,rupaye,O
T0972,hai,O
T0972,aur,O
T0972,main,O
T0972,SC,B-CASTE_CATEGORY
T0972,varg,O
T0972,se,O
T0972,hoon,O
T0972,Main,O
T0972,divyang,B-DISABILITY
T0972,hu,O
T0973,Mera,O
T0973,naam,O
T0973,Ramesh,O
T0973,hai,O
T0973,main,O
T0973,Uttar,B-STATE
T0973,Pradesh,I-STATE
T0973,ka,O
T0973,rehne,O
T0973,wala,O
T0973,hu,O
T0973,Main,O
T0973,ST,B-CASTE_CATEGORY
T0973,category,O
T0973,se,O
T0973,ek,O
T0973,purush,B-GENDER
T0973,hu,O
T0973,aur,O
T0973,chhatra,B-OCCUPATION
T0973,hu,O
T0973,Aamdani,O
T0973,600000,B-ANNUAL_INCOME
T0973,per,O
T0973,year,O
T0973,hai,O
T0974,Mera,O
T0974,naam,O
T0974,Ramesh,O
T0974,hai,O
T0974,main,O
T0974,Tamil,B-STATE
T0974,Nadu,I-STATE
T0974,ka,O
T0974,rehne,O
T0974,wala,O
T0974,hu,O
T0974,Main,O
T0974,SC,B-CASTE_CATEGORY
T0974,category,O
T0974,se,O
T0974,ek,O
T0974,mahila,B-GENDER
T0974,hu,O
T0974,aur,O
T0974,student,B-OCCUPATION
T0974,hu,O
T0974,Aamdani,O
T0974,80000,B-ANNUAL_INCOME
T0974,per,O
T0974,year,O
T0974,hai,O
T0975,Mera,O
T0975,naam,O
T0975,Ramesh,O
T0975,hai,O
T0975,main,O
T0975,West,B-STATE
T0975,Bengal,I-STATE
T0975,ka,O
T0975,rehne,O
T0975,wala,O
T0975,hu,O
T0975,Main,O
T0975,OBC,B-CASTE_CATEGORY
T0975,category,O
T0975,se,O
T0975,ek,O
T0975,mahila,B-GENDER
T0975,hu,O
T0975,aur,O
T0975,street,B-OCCUPATION
T0975,vendor,I-OCCUPATION
T0975,hu,O
T0975,Aamdani,O
T0975,350000,B-ANNUAL_INCOME
T0975,per,O
T0975,year,O
T0975,hai,O
T0976,I,O
T0976,am,O
T0976,a,O
T0976,54,B-AGE
T0976,year,O
T0976,old,O
T0976,female,B-GENDER
T0976,student,B-OCCUPATION
T0976,living,O
T0976,in,O
T0976,Bihar,B-STATE
T0976,My,O
T0976,annual,O
T0976,household,O
T0976,income,O
T0976,is,O
T0976,120000,B-ANNUAL_INCOME
T0976,rupees,O
T0977,Mera,O
T0977,naam,O
T0977,Ramesh,O
T0977,hai,O
T0977,main,O
T0977,Maharashtra,B-STATE
T0977,ka,O
T0977,rehne,O
T0977,wala,O
T0977,hu,O
T0977,Main,O
T0977,OBC,B-CASTE_CATEGORY
T0977,category,O
T0977,se,O
T0977,ek,O
T0977,mahila,B-GENDER
T0977,hu,O
T0977,aur,O
T0977,daily,B-OCCUPATION
T0977,wage,I-OCCUPATION
T0977,worker,I-OCCUPATION
T0977,hu,O
T0977,Aamdani,O
T0977,45000,B-ANNUAL_INCOME
T0977,per,O
T0977,year,O
T0977,hai,O
T0978,Hi,O
T0978,I,O
T0978,am,O
T0978,22,B-AGE
T0978,years,O
T0978,old,O
T0978,student,O
T0978,from,O
T0978,Karnataka,B-STATE
T0978,My,O
T0978,family,O
T0978,income,O
T0978,is,O
T0978,80000,B-ANNUAL_INCOME
T0978,and,O
T0978,I,O
T0978,am,O
T0978,differently,B-DISABILITY
T0978,abled,I-DISABILITY
T0979,Mera,O
T0979,naam,O
T0979,Ramesh,O
T0979,hai,O
T0979,main,O
T0979,Karnataka,B-STATE
T0979,ka,O
T0979,rehne,O
T0979,wala,O
T0979,hu,O
T0979,Main,O
T0979,SC,B-CASTE_CATEGORY
T0979,category,O
T0979,se,O
T0979,ek,O
T0979,mahila,B-GENDER
T0979,hu,O
T0979,aur,O
T0979,labour,B-OCCUPATION
T0979,hu,O
T0979,Aamdani,O
T0979,0,B-ANNUAL_INCOME
T0979,per,O
T0979,year,O
T0979,hai,O
T0980,I,O
T0980,am,O
T0980,a,O
T0980,39,B-AGE
T0980,year,O
T0980,old,O
T0980,male,B-GENDER
T0980,mazdoor,B-OCCUPATION
